Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),NAV Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),AP Roll Trim Motor,AP Pitch Trim Motor,Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts 1,Volts E,Amps,Fuel Flow (gal/hour),Co Ppm,CHT1 (deg F),CHT2 (deg F),EGT1 (deg F),EGT2 (deg F),ALT2 (discrete),ALT1 (discrete),BACKUP BATT  (discrete),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NAV1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,,,MagVar,OAT,AltD,AGL,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Volts2,Amps1,E1 FFlow,,E1 CHT1,E1 CHT2,E1 EGT1,E1 EGT2,,,,,,
2024-03-09,09:04:58,09:04:58,+00:00,+47.8339000,+9.2602946,6487,3DDiff (GPSR1),551098.5,111.6,313,-42,39,-0.01,302.4,1.7,8,6778,6498,-28,99.0,109,-0.33,0.43,-0.027,0.980,-0.114,-0.910,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.6,282,284,-2.696,-0.54,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,0.3,-0.2,6500,0.4,,,6781,-16,-1,LEFT,,-3.1,0.8,6686,4400,14.4,210,040007FF N100 N100,25,,,4251,ALT,163,12,12,4.10,53.0,5120,22.3,14.6,0.0,0,5.5,0,165,169,1288,1303,0,0,0,,,78
2024-03-09,09:04:59,09:04:59,+00:00,+47.8342496,+9.2597324,6486,3DDiff (GPSR1),551099.5,111.4,313,-42,39,-0.14,302.3,1.7,8,6779,6497,13,98.8,109,-0.24,0.73,-0.015,1.007,-0.113,-0.908,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.6,282,284,-2.710,-0.54,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,0.4,-0.2,6500,0.4,,,6781,-20,-0,LEFT,,-3.1,0.8,6686,4400,14.4,210,040007FF N100 N100,25,,,4251,ALT,163,12,12,4.10,53.0,5120,22.3,14.6,0.0,0,5.6,0,165,169,1288,1301,0,0,0,,,78
2024-03-09,09:05:00,09:05:00,+00:00,+47.8345996,+9.2591687,6486,3DDiff (GPSR1),551100.5,111.3,313,-42,39,-0.17,302.3,1.7,8,6781,6499,46,98.8,109,-0.30,0.57,-0.027,1.020,-0.113,-0.904,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.6,282,284,-2.725,-0.54,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,0.4,-0.2,6500,0.4,,,6781,-19,-1,LEFT,,-3.1,0.8,6688,4400,14.4,210,040007FF N100 N100,25,,,4251,ALT,163,12,12,4.10,54.0,5120,22.3,14.6,0.0,0,5.6,0,165,169,1287,1301,0,0,0,,,78
2024-03-09,09:05:02,09:05:02,+00:00,+47.8349516,+9.2586006,6485,3DDiff (GPSR1),551101.5,111.2,313,-42,39,-0.15,302.2,1.7,8,6778,6499,-52,98.8,109,-0.43,0.83,-0.004,1.006,-0.112,-0.912,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.6,282,284,-2.740,-0.55,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,0.4,-0.3,6500,0.5,,,6781,-20,-0,LEFT,,-3.1,0.8,6689,4400,14.5,210,040007FF N100 N100,32,,,4251,ALT,163,12,12,4.10,54.0,5120,22.3,14.6,0.0,0,5.5,0,165,169,1287,1301,0,0,0,,,78
2024-03-09,09:05:02,09:05:02,+00:00,+47.8352955,+9.2580446,6485,3DDiff (GPSR1),551102.5,111.1,313,-42,39,-0.14,302.4,1.7,8,6778,6498,-77,98.7,109,-0.34,0.05,-0.025,1.007,-0.113,-0.929,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.5,282,284,-2.755,-0.55,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,0.4,-0.3,6500,0.3,,,6781,-14,+1,LEFT,,-3.1,0.8,6688,4500,14.5,210,040007FF N100 N100,30,,,4251,ALT,163,12,12,4.10,54.0,5120,22.3,14.6,0.0,0,5.5,0,165,169,1287,1301,0,0,0,,,78
2024-03-09,09:05:03,09:05:03,+00:00,+47.8356449,+9.2574773,6485,3DDiff (GPSR1),551103.5,111.1,313,-42,39,-0.11,302.3,1.7,8,6777,6497,-61,98.6,109,-0.05,-0.53,-0.022,1.015,-0.112,-0.882,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.5,282,284,-2.769,-0.55,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,0.3,-0.2,6500,0.4,,,6781,-2,+1,LEFT,,-3.1,0.8,6687,4500,14.5,210,040007FF N100 N100,25,,,4251,ALT,163,12,12,4.10,53.0,5120,22.3,14.5,0.0,0,5.4,0,165,169,1288,1301,0,0,0,,,78
2024-03-09,09:05:04,09:05:04,+00:00,+47.8359894,+9.2569136,6485,3DDiff (GPSR1),551104.5,110.9,312,-42,38,0.14,301.6,1.7,8,6778,6497,1,98.4,109,-0.09,-1.16,-0.004,0.988,-0.111,-0.857,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.5,282,284,-2.784,-0.56,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,0.5,-0.1,6500,0.8,,,6781,+14,-0,,,-3.1,0.8,6688,4500,14.5,210,040007FF N100 N100,22,,,4251,ALT,163,12,12,4.10,52.0,5110,22.3,14.5,0.0,0,5.3,0,165,169,1287,1301,0,0,0,,,78
2024-03-09,09:05:05,09:05:05,+00:00,+47.8363243,+9.2563597,6486,3DDiff (GPSR1),551105.5,110.7,312,-42,38,0.20,301.4,1.7,8,6779,6497,60,98.2,108,-0.10,-0.89,-0.011,1.018,-0.109,-0.869,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.5,281,284,-2.798,-0.56,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,0.7,-0.1,6500,0.9,,,6781,+18,-1,,,-3.1,0.8,6689,4500,14.5,210,040007FF N100 N100,24,,,4251,ALT,163,12,12,4.10,52.0,5110,22.3,14.5,0.0,0,5.3,0,165,169,1288,1303,0,0,0,,,78
2024-03-09,09:05:06,09:05:06,+00:00,+47.8366629,+9.2557914,6487,3DDiff (GPSR1),551106.5,110.5,312,-43,38,0.19,301.1,1.7,8,6781,6498,45,98.1,108,-0.16,-0.38,-0.029,0.987,-0.108,-0.884,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.4,281,284,-2.812,-0.56,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,0.9,-0.1,6500,1.1,,,6781,+15,-1,,,-3.1,0.8,6691,4500,14.5,210,040007FF N100 N100,20,,,4251,ALT,163,12,12,4.10,52.0,5110,22.3,14.5,0.0,0,5.2,0,165,169,1288,1303,0,0,0,,,78
2024-03-09,09:05:07,09:05:07,+00:00,+47.8369997,+9.2552208,6487,3DDiff (GPSR1),551107.5,110.4,311,-43,37,0.08,300.8,1.7,8,6780,6499,40,98.1,108,-0.31,0.18,-0.012,0.993,-0.108,-0.914,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.4,281,284,-2.826,-0.57,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.0,-0.2,6500,1.3,,,6781,+14,-0,,,-3.1,0.8,6692,4500,14.6,210,040007FF N100 N100,22,,,4251,ALT,163,12,12,4.10,52.0,5110,22.4,14.5,0.0,0,4.8,0,165,169,1288,1303,0,0,0,,,78
2024-03-09,09:05:08,09:05:08,+00:00,+47.8373344,+9.2546504,6487,3DDiff (GPSR1),551108.5,110.3,311,-43,37,-0.06,300.3,1.7,8,6781,6500,9,98.2,109,-0.43,0.19,-0.017,0.996,-0.108,-0.908,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.4,281,284,-2.840,-0.57,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.3,-0.3,6500,1.5,,,6781,+13,-0,,,-3.1,0.8,6693,4500,14.6,210,040007FF N100 N100,24,,,4251,ALT,163,12,12,4.10,52.0,5110,22.4,14.5,0.0,0,4.9,0,165,169,1288,1301,0,0,0,,,78
2024-03-09,09:05:09,09:05:09,+00:00,+47.8376678,+9.2540789,6486,3DDiff (GPSR1),551109.5,110.2,311,-43,37,-0.22,300.5,1.7,8,6780,6499,-1,98.3,109,-0.41,0.64,-0.029,1.007,-0.109,-0.917,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.4,281,284,-2.854,-0.57,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.4,-0.3,6500,1.4,,,6781,+15,+1,RIGHT,,-3.1,0.8,6693,4500,14.6,210,040007FF N100 N100,27,,,4251,ALT,163,12,12,4.10,52.0,5110,22.4,14.5,0.0,0,5.0,0,165,169,1288,1301,0,0,0,,,78
2024-03-09,09:05:10,09:05:10,+00:00,+47.8380017,+9.2535061,6486,3DDiff (GPSR1),551110.5,110.2,311,-43,37,-0.21,300.0,1.7,8,6780,6499,-26,98.4,109,-0.28,1.26,-0.024,1.020,-0.110,-0.904,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.3,281,284,-2.868,-0.57,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.5,-0.3,6500,1.7,,,6781,+5,+1,RIGHT,,-3.1,0.8,6693,4500,14.6,210,040007FF N100 N100,25,,,4251,ALT,163,12,12,4.10,52.0,5110,22.4,14.5,0.0,0,5.1,0,165,169,1288,1303,0,0,0,,,78
2024-03-09,09:05:11,09:05:11,+00:00,+47.8383350,+9.2529342,6485,3DDiff (GPSR1),551111.5,110.1,311,-43,37,-0.10,300.1,1.7,8,6778,6498,-38,98.3,108,-0.13,1.42,-0.029,1.016,-0.110,-0.882,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.3,281,284,-2.881,-0.58,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.6,-0.3,6500,1.6,,,6781,+3,+1,RIGHT,,-3.1,0.8,6692,4500,14.6,210,040007FF N100 N100,24,,,4251,ALT,163,12,12,4.10,52.0,5110,22.3,14.5,0.0,0,5.3,0,165,169,1287,1303,0,0,0,,,78
2024-03-09,09:05:12,09:05:12,+00:00,+47.8386681,+9.2523634,6486,3DDiff (GPSR1),551112.5,110.1,311,-43,37,0.04,300.1,1.7,8,6780,6498,-25,98.1,108,-0.18,1.73,-0.013,0.979,-0.110,-0.873,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.3,281,284,-2.895,-0.58,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.6,-0.2,6500,1.7,,,6781,+3,+0,,,-3.1,0.8,6692,4500,14.6,210,040007FF N100 N100,23,,,4251,ALT,163,12,12,4.00,52.0,5110,22.3,14.5,0.0,0,5.4,0,165,169,1287,1303,0,0,0,,,78
2024-03-09,09:05:13,09:05:13,+00:00,+47.8390028,+9.2517938,6486,3DDiff (GPSR1),551113.5,110.0,311,-43,37,0.03,300.1,1.7,8,6778,6498,-61,98.0,108,-0.16,2.20,-0.031,0.999,-0.109,-0.889,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.2,281,284,-2.909,-0.58,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.7,-0.2,6500,1.6,,,6781,-2,+1,,,-3.1,0.8,6692,4500,14.6,210,040007FF N100 N100,19,,,4251,ALT,163,12,12,4.00,52.0,5110,22.3,14.5,0.0,0,5.5,0,165,169,1287,1303,0,0,0,,,78
2024-03-09,09:05:14,09:05:14,+00:00,+47.8393378,+9.2512256,6486,3DDiff (GPSR1),551114.5,110.0,311,-43,37,0.00,300.4,1.7,8,6778,6497,-42,97.7,108,0.00,2.28,-0.010,0.988,-0.109,-0.896,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.2,281,284,-2.923,-0.58,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.6,-0.0,6500,1.5,,,6781,-9,+1,,,-3.1,0.8,6692,4500,14.6,210,040007FF N100 N100,25,,,4251,ALT,163,12,12,4.00,52.0,5110,22.3,14.5,0.0,0,5.8,0,165,169,1287,1303,0,0,0,,,78
2024-03-09,09:05:15,09:05:15,+00:00,+47.8396746,+9.2506596,6486,3DDiff (GPSR1),551115.5,109.9,311,-42,37,0.12,300.5,1.7,8,6777,6496,-18,97.5,108,0.16,2.14,-0.004,1.010,-0.108,-0.869,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.2,281,284,-2.937,-0.59,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.5,0.1,6500,1.4,,,6781,-13,+1,,,-3.1,0.8,6691,4400,14.7,210,040007FF N100 N100,23,,,4251,ALT,163,12,12,4.00,52.0,5110,22.3,14.5,0.0,0,5.8,0,165,169,1287,1301,0,0,0,,,78
2024-03-09,09:05:16,09:05:16,+00:00,+47.8400119,+9.2500964,6487,3DDiff (GPSR1),551116.5,109.8,312,-42,38,0.23,300.8,1.7,8,6775,6496,-26,97.3,107,0.17,1.69,-0.031,1.012,-0.107,-0.863,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.2,281,284,-2.951,-0.59,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.4,0.2,6500,1.2,,,6781,-8,+2,,,-3.1,0.9,6691,4500,14.7,210,040007FF N100 N100,27,,,4251,ALT,163,12,12,4.00,52.0,5110,22.3,14.5,0.0,0,5.9,0,165,169,1288,1301,0,0,0,,,78
2024-03-09,09:05:17,09:05:17,+00:00,+47.8403503,+9.2495343,6488,3DDiff (GPSR1),551117.5,109.8,312,-42,38,0.26,300.9,1.7,8,6779,6496,72,97.1,107,0.10,1.61,-0.013,0.998,-0.106,-0.866,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.1,281,284,-2.965,-0.59,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.3,0.3,6500,1.2,,,6781,-7,+1,,,-3.1,0.9,6692,4500,14.7,210,040007FF N100 N100,22,,,4251,ALT,163,12,12,4.00,52.0,5110,22.3,14.5,0.0,0,6.1,0,165,169,1288,1303,0,0,0,,,78
2024-03-09,09:05:18,09:05:18,+00:00,+47.8406884,+9.2489739,6489,3DDiff (GPSR1),551118.5,109.6,312,-42,38,0.32,301.0,1.7,8,6782,6498,85,97.2,107,0.00,1.09,-0.026,1.005,-0.106,-0.895,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.1,281,284,-2.979,-0.60,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.2,0.1,6500,1.1,,,6781,-3,-0,,,-3.1,0.9,6694,4500,14.7,210,040007FF N100 N100,24,,,4251,ALT,163,12,12,4.00,53.0,5110,22.3,14.5,0.0,0,6.1,0,165,169,1288,1303,0,0,0,,,78
2024-03-09,09:05:19,09:05:19,+00:00,+47.8410265,+9.2484137,6490,3DDiff (GPSR1),551119.5,109.5,312,-42,38,0.20,301.1,1.7,8,6784,6501,81,97.3,108,-0.25,0.84,-0.028,0.961,-0.106,-0.882,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.1,281,284,-2.994,-0.60,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.1,-0.1,6500,1.0,,,6781,+0,-2,,,-3.1,0.9,6697,4500,14.7,210,040007FF N100 N100,27,,,4251,ALT,163,12,12,4.00,53.0,5110,22.3,14.5,0.0,0,5.8,0,165,169,1288,1303,0,0,0,,,78
2024-03-09,09:05:20,09:05:20,+00:00,+47.8413633,+9.2478537,6489,3DDiff (GPSR1),551120.5,109.4,312,-42,38,-0.03,301.3,1.7,8,6784,6502,102,97.4,108,-0.44,0.50,-0.018,0.992,-0.107,-0.918,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.1,281,284,-3.007,-0.60,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.0,-0.3,6500,1.0,,,6781,+5,-1,,,-3.1,0.8,6698,4500,14.8,210,040007FF N100 N100,18,,,4251,ALT,163,12,12,4.00,52.0,5110,22.3,14.5,0.0,1,5.8,0,165,169,1287,1303,0,0,0,,,78
2024-03-09,09:05:21,09:05:21,+00:00,+47.8417002,+9.2472919,6488,3DDiff (GPSR1),551121.5,109.4,312,-42,37,-0.28,301.2,1.7,8,6784,6503,49,97.6,108,-0.58,0.26,-0.033,0.986,-0.108,-0.893,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.0,281,284,-3.022,-0.60,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.0,-0.4,6500,1.0,,,6781,+10,+0,,,-3.1,0.8,6699,4500,14.8,210,040007FF N100 N100,20,,,4251,ALT,163,12,12,4.00,53.0,5110,22.3,14.5,0.0,1,5.8,0,165,169,1287,1301,0,0,0,,,78
2024-03-09,09:05:22,09:05:22,+00:00,+47.8420364,+9.2467271,6487,3DDiff (GPSR1),551122.5,109.5,312,-42,37,-0.43,301.3,1.7,8,6781,6502,-42,97.6,108,-0.63,-0.10,-0.020,1.010,-0.108,-0.873,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.0,281,284,-3.036,-0.61,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.0,-0.5,6500,1.0,,,6781,+18,+1,,,-3.1,0.8,6699,4500,14.8,210,040007FF N100 N100,22,,,4251,ALT,163,12,12,4.00,53.0,5110,22.3,14.5,0.0,1,5.7,0,165,169,1287,1301,0,0,0,,,78
2024-03-09,09:05:23,09:05:23,+00:00,+47.8423701,+9.2461619,6485,3DDiff (GPSR1),551123.5,109.6,311,-42,37,-0.44,301.2,1.7,8,6780,6500,-90,97.6,108,-0.34,0.17,-0.027,1.025,-0.107,-0.834,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.0,281,284,-3.049,-0.61,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.0,-0.5,6500,1.0,,,6781,+18,+2,,,-3.1,0.8,6697,4500,14.8,210,040007FF N100 N100,33,,,4251,ALT,163,12,12,4.00,53.0,5110,22.3,14.5,0.0,0,5.7,0,165,169,1285,1301,0,0,0,,,78
2024-03-09,09:05:24,09:05:24,+00:00,+47.8427028,+9.2455943,6485,3DDiff (GPSR1),551124.5,109.6,311,-42,37,-0.18,301.0,1.7,8,6776,6498,-160,97.4,107,-0.20,0.30,-0.024,0.994,-0.105,-0.817,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,58.0,281,284,-3.063,-0.61,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.0,-0.3,6500,1.1,,,6781,+16,+3,,,-3.1,0.9,6694,4500,14.8,210,040007FF N100 N100,25,,,4251,ALT,163,12,12,4.00,53.0,5110,22.3,14.5,0.0,0,5.8,0,165,169,1285,1301,0,0,0,,,78
2024-03-09,09:05:25,09:05:25,+00:00,+47.8430349,+9.2450236,6485,3DDiff (GPSR1),551125.5,109.6,311,-43,37,0.02,300.8,1.7,8,6777,6496,-76,97.2,107,-0.10,0.67,0.001,0.987,-0.102,-0.812,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,57.9,281,284,-3.077,-0.62,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.0,-0.0,6500,1.2,,,6781,+11,+2,RIGHT,,-3.1,0.9,6693,4500,14.8,210,040007FF N100 N100,30,,,4251,ALT,163,12,12,4.00,52.0,5110,22.3,14.5,0.0,0,5.8,0,165,169,1285,1301,0,0,0,,,78
2024-03-09,09:05:26,09:05:26,+00:00,+47.8433659,+9.2444541,6485,3DDiff (GPSR1),551126.5,109.5,311,-43,37,0.16,300.5,1.7,8,6777,6496,-31,97.0,107,-0.13,0.82,-0.015,0.960,-0.100,-0.845,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,57.9,281,284,-3.091,-0.62,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.2,0.1,6500,1.4,,,6781,+12,+1,RIGHT,,-3.1,0.9,6693,4500,14.7,210,040007FF N100 N100,26,,,4251,ALT,163,12,12,4.00,52.0,5110,22.3,14.5,0.0,0,5.9,0,165,169,1287,1299,0,0,0,,,78
2024-03-09,09:05:27,09:05:27,+00:00,+47.8436967,+9.2438843,6486,3DDiff (GPSR1),551127.5,109.5,311,-43,37,0.09,300.5,1.7,8,6780,6497,51,96.9,107,-0.18,0.85,-0.006,0.965,-0.099,-0.873,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,57.9,281,284,-3.104,-0.62,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.3,0.0,6500,1.4,,,6781,+15,+1,RIGHT,,-3.1,0.9,6694,4500,14.7,210,040007FF N100 N100,30,,,4251,ALT,163,12,12,4.00,53.0,5110,22.3,14.5,0.0,0,5.9,0,165,169,1287,1299,0,0,0,,,78
2024-03-09,09:05:28,09:05:28,+00:00,+47.8440267,+9.2433152,6486,3DDiff (GPSR1),551128.5,109.4,311,-43,37,0.02,300.5,1.7,8,6779,6498,51,96.9,107,-0.06,1.25,-0.016,1.016,-0.100,-0.882,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,57.9,281,284,-3.118,-0.62,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.4,-0.1,6500,1.4,,,6781,+12,+1,RIGHT,,-3.1,0.9,6694,4500,14.7,209,040007FF N100 N100,24,,,4251,ALT,163,12,12,4.10,53.0,5110,22.3,14.5,0.0,1,5.9,0,165,169,1287,1297,0,0,0,,,78
2024-03-09,09:05:29,09:05:29,+00:00,+47.8443573,+9.2427461,6486,3DDiff (GPSR1),551129.5,109.4,311,-43,37,0.10,300.5,1.7,8,6781,6499,45,96.9,107,-0.03,1.49,-0.009,0.980,-0.100,-0.856,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,57.8,281,284,-3.131,-0.63,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.4,-0.2,6500,1.4,,,6781,+8,+1,RIGHT,,-3.1,0.9,6696,4500,14.7,209,040007FF N100 N100,26,,,4251,ALT,163,12,12,4.10,53.0,5110,22.3,14.5,0.0,1,5.7,0,165,169,1287,1299,0,0,0,,,78
2024-03-09,09:05:30,09:05:30,+00:00,+47.8446881,+9.2421775,6487,3DDiff (GPSR1),551130.5,109.4,311,-43,37,0.14,300.4,1.7,8,6779,6499,-9,97.0,107,-0.07,1.64,-0.013,1.014,-0.101,-0.865,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,57.8,281,284,-3.145,-0.63,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.4,-0.2,6500,1.5,,,6781,+3,+1,RIGHT,,-3.1,0.9,6696,4500,14.6,209,040007FF N100 N100,21,,,4251,ALT,163,12,12,4.10,53.0,5110,22.3,14.5,0.0,1,5.6,0,165,169,1287,1303,0,0,0,,,78
2024-03-09,09:05:31,09:05:31,+00:00,+47.8450195,+9.2416101,6487,3DDiff (GPSR1),551131.5,109.3,311,-42,37,0.09,300.5,1.7,8,6779,6498,-28,96.9,107,0.11,1.39,-0.038,1.006,-0.102,-0.881,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,57.8,281,284,-3.159,-0.63,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.4,-0.1,6500,1.4,,,6781,+5,+2,,,-3.1,0.9,6696,4500,14.6,209,040007FF N100 N100,26,,,4251,ALT,163,12,12,4.00,53.0,5110,22.4,14.5,0.0,0,5.6,0,165,169,1287,1303,0,0,0,,,78
2024-03-09,09:05:32,09:05:32,+00:00,+47.8453509,+9.2410437,6488,3DDiff (GPSR1),551132.5,109.3,311,-42,37,0.17,300.6,1.7,8,6778,6497,22,96.8,107,0.29,1.26,-0.019,1.036,-0.102,-0.848,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,57.7,281,284,-3.173,-0.63,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.4,0.1,6500,1.4,,,6781,+13,+3,,,-3.1,0.9,6694,4500,14.6,209,040007FF N100 N100,22,,,4251,ALT,163,12,12,4.00,53.0,5110,22.4,14.5,0.0,0,5.5,0,165,169,1287,1303,0,0,0,,,78
2024-03-09,09:05:33,09:05:33,+00:00,+47.8456829,+9.2404783,6489,3DDiff (GPSR1),551133.5,109.2,311,-42,37,0.36,300.3,1.7,8,6781,6498,27,96.8,107,0.18,1.59,-0.031,0.984,-0.101,-0.803,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,57.7,281,284,-3.186,-0.64,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.4,0.2,6500,1.5,,,6781,+7,+0,,,-3.1,0.9,6696,4500,14.5,209,040007FF N100 N100,27,,,4251,ALT,163,12,12,4.00,53.0,5110,22.4,14.5,0.0,0,5.5,0,165,169,1287,1301,0,0,0,,,78
2024-03-09,09:05:34,09:05:34,+00:00,+47.8460140,+9.2399145,6490,3DDiff (GPSR1),551134.5,109.1,311,-42,37,0.30,300.2,1.7,8,6782,6499,83,96.8,107,0.05,1.45,-0.021,0.977,-0.100,-0.868,303,6500,,,29.62,124.700,108.400,GPS,,EDTF,57.7,281,284,-3.200,-0.64,30381,5.00nm,,,-1.00,2500,AP,HDG,ALT,1.5,0.1,6500,1.6,,,6781,+8,-0,,,-3.1,0.9,6697,4500,14.5,209,040007FF N100 N100,23,,,4251,ALT,163,12,12,4.00,53.0,5110,22.3,14.5,0.0,0,5.5,0,165,169,1287,1301,0,0,0,,,78
